part,label,customer_id
2,1,59006760
2,0,59006762
2,0,59006764
2,0,59006766
2,0,59006768
2,0,59006770
2,0,59006772
2,0,59006774
2,0,59006776
2,0,59006778
2,0,59006780
2,1,59006782
2,1,59006784
2,1,59006786
2,0,59006788
2,0,59006790
2,1,59006792
2,0,59006794
2,0,59006796
2,0,59006798
2,0,59006800
2,0,59006802
2,1,59006804
2,1,59006806
2,0,59006808
2,1,59006810
2,0,59006812
2,0,59006814
2,1,59006816
2,0,59006818
2,0,59006820
2,0,59006822
2,1,59006824
2,0,59006826
2,1,59006828
2,0,59006830
2,0,59006832
2,0,59006834
2,0,59006836
2,1,59006838
2,0,59006840
2,0,59006842
2,0,59006844
2,0,59006846
2,0,59006848
2,0,59006850
2,0,59006852
2,0,59006854
2,0,59006856
2,0,59006858
2,0,59006860
2,0,59006862
2,0,59006864
2,0,59006866
2,0,59006868
2,0,59006870
2,0,59006872
2,0,59006874
2,0,59006876
2,0,59006878
2,0,59006880
2,0,59006882
2,0,59006884
2,0,59006886
2,0,59006888
2,0,59006890
2,0,59006892
2,1,59006894
2,1,59006896
2,0,59006898
2,1,59006900
2,0,59006902
2,0,59006904
2,0,59006906
2,1,59006908
2,1,59006910
2,0,59006912
2,0,59006914
2,0,59006916
2,0,59006918
2,0,59006920
2,0,59006922
2,0,59006924
2,1,59006926
2,0,59006928
2,1,59006930
2,0,59006932
2,0,59006934
2,0,59006936
2,0,59006938
2,0,59006940
2,1,59006942
2,0,59006944
2,1,59006946
2,0,59006948
2,0,59006950
2,0,59006952
2,0,59006954
2,0,59006956
2,0,59006958
2,0,59006960
2,1,59006962
2,0,59006964
2,1,59006966
2,0,59006968
2,0,59006970
2,1,59006972
2,0,59006974
2,1,59006976
2,0,59006978
2,1,59006980
2,0,59006982
2,0,59006984
2,0,59006986
2,0,59006988
2,0,59006990
2,0,59006992
2,0,59006994
2,0,59006996
2,0,59006998
2,0,59007000
2,0,59007002
2,1,59007004
2,0,59007006
2,1,59007008
2,0,59007010
2,0,59007012
2,0,59007014
2,1,59007016
2,0,59007018
2,1,59007020
2,0,59007022
2,0,59007024
2,1,59007026
2,0,59007028
2,0,59007030
2,0,59007032
2,0,59007034
2,1,59007036
2,0,59007038
2,0,59007040
2,0,59007042
2,0,59007044
2,1,59007046
2,1,59007048
2,0,59007050
2,0,59007052
2,0,59007054
2,0,59007056
2,0,59007058
2,0,59007060
2,0,59007062
2,0,59007064
2,0,59007066
2,0,59007068
2,0,59007070
2,0,59007072
2,0,59007074
2,1,59007076
2,0,59007078
2,0,59007080
2,0,59007082
2,0,59007084
2,0,59007086
2,0,59007088
2,0,59007090
2,0,59007092
2,0,59007094
2,0,59007096
2,0,59007098
2,0,59007100
2,0,59007102
2,0,59007104
2,0,59007106
2,0,59007108
2,1,59007110
2,0,59007112
2,1,59007114
2,1,59007116
2,0,59007118
2,0,59007120
2,0,59007122
2,0,59007124
2,1,59007126
2,0,59007128
2,1,59007130
2,1,59007132
2,0,59007134
2,0,59007136
2,0,59007138
2,0,59007140
2,0,59007142
2,1,59007144
2,0,59007146
2,0,59007148
2,0,59007150
2,1,59007152
2,0,59007154
2,0,59007156
2,0,59007158
2,1,59007160
2,0,59007162
2,1,59007164
2,0,59007166
2,0,59007168
2,0,59007170
2,0,59007172
2,0,59007174
2,0,59007176
2,1,59007178
2,0,59007180
2,0,59007182
2,0,59007184
2,0,59007186
2,1,59007188
2,0,59007190
2,0,59007192
2,0,59007194
2,0,59007196
2,0,59007198
2,0,59007200
2,0,59007202
2,0,59007204
2,0,59007206
2,0,59007208
2,0,59007210
2,0,59007212
2,0,59007214
2,1,59007216
2,0,59007218
2,1,59007220
2,0,59007222
2,0,59007224
2,0,59007226
2,0,59007228
2,0,59007230
2,0,59007232
2,0,59007234
2,1,59007236
2,0,59007238
2,0,59007240
2,0,59007242
2,0,59007244
2,1,59007246
2,0,59007248
2,0,59007250
2,0,59007252
2,1,59007254
2,0,59007256
2,0,59007258
2,0,59007260
2,0,59007262
2,0,59007264
2,1,59007266
2,0,59007268
2,0,59007270
2,0,59007272
2,0,59007274
2,0,59007276
2,0,59007278
2,0,59007280
2,0,59007282
2,0,59007284
2,0,59007286
2,0,59007288
2,0,59007290
2,0,59007292
2,0,59007294
2,0,59007296
2,0,59007298
2,0,59007300
2,0,59007302
2,0,59007304
2,0,59007306
2,0,59007308
2,1,59007310
2,1,59007312
2,0,59007314
2,0,59007316
2,1,59007318
2,0,59007320
2,1,59007322
2,1,59007324
2,0,59007326
2,1,59007328
2,1,59007330
2,0,59007332
2,0,59007334
2,0,59007336
2,0,59007338
2,1,59007340
2,1,59007342
2,0,59007344
2,0,59007346
2,0,59007348
2,1,59007350
2,1,59007352
2,0,59007354
2,1,59007356
2,0,59007358
2,0,59007360
2,0,59007362
2,0,59007364
2,0,59007366
2,1,59007368
2,0,59007370
2,1,59007372
2,0,59007374
2,0,59007376
2,1,59007378
2,0,59007380
2,0,59007382
2,0,59007384
2,0,59007386
2,0,59007388
2,0,59007390
2,0,59007392
2,0,59007394
2,1,59007396
2,0,59007398
2,0,59007400
2,1,59007402
2,1,59007404
2,0,59007406
2,1,59007408
2,0,59007410
2,1,59007412
2,0,59007414
2,1,59007416
2,0,59007418
2,0,59007420
2,1,59007422
2,0,59007424
2,0,59007426
2,0,59007428
2,0,59007430
2,0,59007432
2,1,59007434
2,0,59007436
2,0,59007438
2,0,59007440
2,0,59007442
2,0,59007444
2,0,59007446
2,0,59007448
2,0,59007450
2,0,59007452
2,1,59007454
2,0,59007456
2,0,59007458
2,0,59007460
2,0,59007462
2,1,59007464
2,0,59007466
2,0,59007468
2,0,59007470
2,0,59007472
2,1,59007474
2,0,59007476
2,0,59007478
2,0,59007480
2,0,59007482
2,0,59007484
2,0,59007486
2,1,59007488
2,0,59007490
2,0,59007492
2,0,59007494
2,0,59007496
2,1,59007498
2,0,59007500
2,0,59007502
2,0,59007504
2,0,59007506
2,0,59007508
2,1,59007510
2,0,59007512
2,1,59007514
2,0,59007516
2,1,59007518
2,0,59007520
2,0,59007522
2,0,59007524
2,0,59007526
2,1,59007528
2,0,59007530
2,0,59007532
2,1,59007534
2,1,59007536
2,0,59007538
2,0,59007540
2,1,59007542
2,0,59007544
2,0,59007546
2,0,59007548
2,0,59007550
2,0,59007552
2,0,59007554
2,0,59007556
2,0,59007558
2,1,59007560
2,0,59007562
2,1,59007564
2,1,59007566
2,0,59007568
2,0,59007570
2,0,59007572
2,0,59007574
2,0,59007576
2,0,59007578
2,0,59007580
2,0,59007582
2,1,59007584
2,0,59007586
2,0,59007588
2,0,59007590
2,0,59007592
2,0,59007594
2,1,59007596
2,0,59007598
2,0,59007600
2,0,59007602
2,0,59007604
2,0,59007606
2,0,59007608
2,0,59007610
2,0,59007612
2,0,59007614
2,0,59007616
2,0,59007618
2,1,59007620
2,0,59007622
2,0,59007624
2,1,59007626
2,0,59007628
2,0,59007630
2,1,59007632
2,0,59007634
2,1,59007636
2,0,59007638
2,0,59007640
2,1,59007642
2,0,59007644
2,0,59007646
2,0,59007648
2,1,59007650
2,1,59007652
2,0,59007654
2,0,59007656
2,0,59007658
2,0,59007660
2,0,59007662
2,1,59007664
2,0,59007666
2,0,59007668
2,1,59007670
2,0,59007672
2,0,59007674
2,0,59007676
2,0,59007678
2,1,59007680
2,0,59007682
2,0,59007684
2,0,59007686
2,0,59007688
2,0,59007690
2,0,59007692
2,0,59007694
2,0,59007696
2,0,59007698
2,1,59007700
2,0,59007702
2,1,59007704
2,1,59007706
2,0,59007708
2,0,59007710
2,0,59007712
2,0,59007714
2,0,59007716
2,0,59007718
2,0,59007720
2,0,59007722
2,1,59007724
2,0,59007726
2,0,59007728
2,0,59007730
2,0,59007732
2,0,59007734
2,0,59007736
2,0,59007738
2,0,59007740
2,0,59007742
2,0,59007744
2,0,59007746
2,0,59007748
2,0,59007750
2,0,59007752
2,0,59007754
2,1,59007756
2,0,59007758
2,0,59007760
2,1,59007762
2,0,59007764
2,0,59007766
2,0,59007768
2,0,59007770
2,0,59007772
2,0,59007774
2,1,59007776
2,0,59007778
2,0,59007780
2,0,59007782
2,0,59007784
2,0,59007786
2,1,59007788
2,0,59007790
2,1,59007792
2,0,59007794
2,0,59007796
2,0,59007798
2,0,59007800
2,0,59007802
2,1,59007804
2,0,59007806
2,1,59007808
2,0,59007810
2,0,59007812
2,0,59007814
2,0,59007816
2,1,59007818
2,0,59007820
2,1,59007822
2,0,59007824
2,0,59007826
2,0,59007828
2,0,59007830
2,0,59007832
2,1,59007834
2,0,59007836
2,0,59007838
2,0,59007840
2,0,59007842
2,0,59007844
2,1,59007846
2,0,59007848
2,0,59007850
2,0,59007852
2,0,59007854
2,0,59007856
2,0,59007858
2,0,59007860
2,0,59007862
2,0,59007864
2,0,59007866
2,0,59007868
2,0,59007870
2,0,59007872
2,0,59007874
2,0,59007876
2,0,59007878
2,0,59007880
2,0,59007882
2,0,59007884
2,0,59007886
2,0,59007888
2,1,59007890
2,1,59007892
2,0,59007894
2,0,59007896
2,0,59007898
2,0,59007900
2,0,59007902
2,0,59007904
2,0,59007906
2,0,59007908
2,1,59007910
2,0,59007912
2,0,59007914
2,0,59007916
2,0,59007918
2,0,59007920
2,0,59007922
2,0,59007924
2,0,59007926
2,0,59007928
2,0,59007930
2,0,59007932
2,0,59007934
2,0,59007936
2,0,59007938
2,0,59007940
2,0,59007942
2,0,59007944
2,0,59007946
2,0,59007948
2,0,59007950
2,0,59007952
2,1,59007954
2,0,59007956
2,0,59007958
2,1,59007960
2,1,59007962
2,0,59007964
2,1,59007966
2,0,59007968
2,0,59007970
2,0,59007972
2,0,59007974
2,0,59007976
2,0,59007978
2,1,59007980
2,0,59007982
2,0,59007984
2,0,59007986
2,0,59007988
2,0,59007990
2,0,59007992
2,1,59007994
2,0,59007996
2,0,59007998
2,0,59008000
2,0,59008002
2,0,59008004
2,0,59008006
2,0,59008008
2,0,59008010
2,0,59008012
2,0,59008014
2,0,59008016
2,1,59008018
2,0,59008020
2,0,59008022
2,1,59008024
2,1,59008026
2,0,59008028
2,0,59008030
2,0,59008032
2,0,59008034
2,0,59008036
2,1,59008038
2,1,59008040
2,0,59008042
2,1,59008044
2,1,59008046
2,0,59008048
2,1,59008050
2,1,59008052
2,0,59008054
2,0,59008056
2,1,59008058
2,0,59008060
2,0,59008062
2,0,59008064
2,0,59008066
2,0,59008068
2,0,59008070
2,0,59008072
2,1,59008074
2,0,59008076
2,0,59008078
2,0,59008080
2,0,59008082
2,0,59008084
2,0,59008086
2,0,59008088
2,0,59008090
2,0,59008092
2,0,59008094
2,0,59008096
2,0,59008098
2,1,59008100
2,0,59008102
2,0,59008104
2,0,59008106
2,0,59008108
2,0,59008110
2,0,59008112
2,0,59008114
2,0,59008116
2,0,59008118
2,0,59008120
2,0,59008122
2,1,59008124
2,0,59008126
2,0,59008128
2,0,59008130
2,0,59008132
2,0,59008134
2,0,59008136
2,1,59008138
2,1,59008140
2,1,59008142
2,0,59008144
2,0,59008146
2,0,59008148
2,0,59008150
2,0,59008152
2,0,59008154
2,0,59008156
2,0,59008158
2,1,59008160
2,0,59008162
2,0,59008164
2,0,59008166
2,0,59008168
2,0,59008170
2,0,59008172
2,0,59008174
2,0,59008176
2,1,59008178
2,0,59008180
2,0,59008182
2,0,59008184
2,1,59008186
2,0,59008188
2,0,59008190
2,0,59008192
2,0,59008194
2,1,59008196
2,0,59008198
2,0,59008200
2,0,59008202
2,0,59008204
2,0,59008206
2,0,59008208
2,0,59008210
2,0,59008212
2,0,59008214
2,0,59008216
2,0,59008218
2,0,59008220
2,1,59008222
2,1,59008224
2,0,59008226
2,0,59008228
2,0,59008230
2,0,59008232
2,0,59008234
2,0,59008236
2,0,59008238
2,0,59008240
2,1,59008242
2,0,59008244
2,0,59008246
2,0,59008248
2,0,59008250
2,0,59008252
2,0,59008254
2,0,59008256
2,0,59008258
2,0,59008260
2,0,59008262
2,0,59008264
2,0,59008266
2,0,59008268
2,0,59008270
2,0,59008272
2,0,59008274
2,0,59008276
2,0,59008278
2,0,59008280
2,0,59008282
2,1,59008284
2,0,59008286
2,0,59008288
2,1,59008290
2,0,59008292
2,1,59008294
2,0,59008296
2,0,59008298
2,0,59008300
2,0,59008302
2,0,59008304
2,0,59008306
2,0,59008308
2,1,59008310
2,0,59008312
2,0,59008314
2,0,59008316
2,0,59008318
2,0,59008320
2,1,59008322
2,0,59008324
2,0,59008326
2,0,59008328
2,0,59008330
2,0,59008332
2,0,59008334
2,0,59008336
2,1,59008338
2,0,59008340
2,0,59008342
2,0,59008344
2,0,59008346
2,0,59008348
2,0,59008350
2,0,59008352
2,0,59008354
2,0,59008356
2,0,59008358
2,0,59008360
2,0,59008362
2,1,59008364
2,0,59008366
2,1,59008368
2,1,59008370
2,0,59008372
2,1,59008374
2,0,59008376
2,0,59008378
2,0,59008380
2,1,59008382
2,0,59008384
2,0,59008386
2,0,59008388
2,0,59008390
2,1,59008392
2,0,59008394
2,0,59008396
2,1,59008398
2,0,59008400
2,0,59008402
2,0,59008404
2,0,59008406
2,0,59008408
2,0,59008410
2,0,59008412
2,0,59008414
2,0,59008416
2,0,59008418
2,0,59008420
2,0,59008422
2,0,59008424
2,0,59008426
2,0,59008428
2,0,59008430
2,0,59008432
2,0,59008434
2,0,59008436
2,0,59008438
2,0,59008440
2,1,59008442
2,0,59008444
2,1,59008446
2,0,59008448
2,1,59008450
2,0,59008452
2,0,59008454
2,0,59008456
2,0,59008458
2,0,59008460
2,0,59008462
2,0,59008464
2,0,59008466
2,0,59008468
2,0,59008470
2,0,59008472
2,0,59008474
2,0,59008476
2,0,59008478
2,0,59008480
2,0,59008482
2,0,59008484
2,0,59008486
2,0,59008488
3,0,59008490
3,1,59008491
3,1,59008492
3,0,59008493
3,1,59008494
3,1,59008495
3,1,59008496
3,0,59008497
3,1,59008498
3,0,59008499
3,1,59008500
3,0,59008501
3,1,59008502
3,0,59008503
3,1,59008504
3,1,59008505
3,1,59008506
3,0,59008507
3,1,59008508
3,0,59008509
3,1,59008510
3,1,59008511
3,1,59008512
3,0,59008513
3,1,59008514
3,0,59008515
3,1,59008516
3,0,59008517
3,1,59008518
3,1,59008519
3,1,59008520
3,0,59008521
3,0,59008522
3,0,59008523
3,0,59008524
3,1,59008525
3,0,59008526
3,1,59008527
3,0,59008528
3,0,59008529
3,1,59008530
3,0,59008531
3,1,59008532
3,0,59008533
3,0,59008534
3,1,59008535
3,0,59008536
3,0,59008537
3,0,59008538
3,0,59008539
3,1,59008540
3,0,59008541
3,1,59008542
3,0,59008543
3,0,59008544
3,1,59008545
3,0,59008546
3,1,59008547
3,1,59008548
3,0,59008549
3,0,59008550
3,1,59008551
3,1,59008552
3,0,59008553
3,1,59008554
3,1,59008555
3,0,59008556
3,0,59008557
3,0,59008558
3,0,59008559
3,0,59008560
3,0,59008561
3,1,59008562
3,0,59008563
3,0,59008564
3,1,59008565
3,1,59008566
3,0,59008567
3,1,59008568
3,0,59008569
3,0,59008570
3,1,59008571
3,0,59008572
3,1,59008573
3,1,59008574
3,0,59008575
3,1,59008576
3,0,59008577
3,0,59008578
3,1,59008579
3,1,59008580
3,0,59008581
3,1,59008582
3,1,59008583
3,1,59008584
3,0,59008585
3,0,59008586
3,0,59008587
3,0,59008588
3,0,59008589
3,1,59008590
3,1,59008591
3,0,59008592
3,0,59008593
3,1,59008594
3,1,59008595
3,0,59008596
3,0,59008597
3,1,59008598
3,0,59008599
3,1,59008600
3,0,59008601
3,1,59008602
3,0,59008603
3,0,59008604
3,0,59008605
3,0,59008606
3,0,59008607
3,0,59008608
3,0,59008609
3,1,59008610
3,0,59008611
3,0,59008612
3,0,59008613
3,1,59008614
3,0,59008615
3,0,59008616
3,0,59008617
3,0,59008618
3,0,59008619
3,0,59008620
3,1,59008621
3,0,59008622
3,0,59008623
3,1,59008624
3,0,59008625
3,0,59008626
3,0,59008627
3,0,59008628
3,0,59008629
3,0,59008630
3,0,59008631
3,1,59008632
3,0,59008633
3,0,59008634
3,0,59008635
3,1,59008636
3,0,59008637
3,0,59008638
3,0,59008639
3,0,59008640
3,0,59008641
3,0,59008642
3,1,59008643
3,0,59008644
3,0,59008645
3,1,59008646
3,0,59008647
3,0,59008648
3,0,59008649
3,0,59008650
3,0,59008651
3,0,59008652
3,0,59008653
3,0,59008654
3,0,59008655
3,0,59008656
3,0,59008657
3,0,59008658
3,1,59008659
3,0,59008660
3,1,59008661
3,0,59008662
3,1,59008663
3,1,59008664
3,0,59008665
3,0,59008666
3,0,59008667
3,0,59008668
3,0,59008669
3,1,59008670
3,1,59008671
3,0,59008672
3,0,59008673
3,0,59008674
3,1,59008675
3,0,59008676
3,1,59008677
3,0,59008678
3,0,59008679
3,0,59008680
3,0,59008681
3,0,59008682
3,1,59008683
3,0,59008684
3,0,59008685
3,1,59008686
3,0,59008687
3,0,59008688
3,0,59008689
3,0,59008690
3,0,59008691
3,0,59008692
3,1,59008693
3,0,59008694
3,0,59008695
3,0,59008696
3,0,59008697
3,0,59008698
3,1,59008699
3,0,59008700
3,0,59008701
3,0,59008702
3,1,59008703
3,1,59008704
3,0,59008705
3,0,59008706
3,0,59008707
3,1,59008708
3,0,59008709
3,0,59008710
3,0,59008711
3,0,59008712
3,0,59008713
3,0,59008714
3,1,59008715
3,0,59008716
3,0,59008717
3,0,59008718
3,0,59008719
3,0,59008720
3,0,59008721
3,1,59008722
3,0,59008723
3,0,59008724
3,1,59008725
3,0,59008726
3,1,59008727
3,0,59008728
3,1,59008729
3,0,59008730
3,0,59008731
3,1,59008732
3,0,59008733
3,1,59008734
3,0,59008735
3,0,59008736
3,0,59008737
3,0,59008738
3,0,59008739
3,1,59008740
3,0,59008741
3,0,59008742
3,0,59008743
3,1,59008744
3,1,59008745
3,0,59008746
3,0,59008747
3,0,59008748
3,0,59008749
3,1,59008750
3,0,59008751
3,0,59008752
3,0,59008753
3,0,59008754
3,0,59008755
3,0,59008756
3,0,59008757
3,0,59008758
3,0,59008759
3,0,59008760
3,1,59008761
3,1,59008762
3,1,59008763
3,0,59008764
3,0,59008765
3,1,59008766
3,0,59008767
3,0,59008768
3,0,59008769
3,0,59008770
3,0,59008771
3,1,59008772
3,1,59008773
3,0,59008774
3,1,59008775
3,0,59008776
3,0,59008777
3,1,59008778
3,0,59008779
3,0,59008780
3,0,59008781
3,1,59008782
3,0,59008783
3,1,59008784
3,0,59008785
3,0,59008786
3,0,59008787
3,0,59008788
3,1,59008789
3,0,59008790
3,0,59008791
3,0,59008792
3,0,59008793
3,0,59008794
3,0,59008795
3,0,59008796
3,0,59008797
3,0,59008798
3,0,59008799
3,0,59008800
3,0,59008801
3,0,59008802
3,0,59008803
3,0,59008804
3,0,59008805
3,0,59008806
3,0,59008807
3,0,59008808
3,0,59008809
3,0,59008810
3,0,59008811
3,0,59008812
3,0,59008813
3,0,59008814
3,0,59008815
3,0,59008816
3,1,59008817
3,1,59008818
3,0,59008819
3,1,59008820
3,0,59008821
3,0,59008822
3,0,59008823
3,1,59008824
3,1,59008825
3,0,59008826
3,0,59008827
3,0,59008828
3,0,59008829
3,0,59008830
3,0,59008831
3,0,59008832
3,1,59008833
3,0,59008834
3,1,59008835
3,0,59008836
3,0,59008837
3,0,59008838
3,0,59008839
3,0,59008840
3,1,59008841
3,0,59008842
3,1,59008843
3,0,59008844
3,0,59008845
3,0,59008846
3,0,59008847
3,0,59008848
3,0,59008849
3,0,59008850
3,1,59008851
3,0,59008852
3,1,59008853
3,0,59008854
3,0,59008855
3,1,59008856
3,0,59008857
3,1,59008858
3,0,59008859
3,1,59008860
3,0,59008861
3,0,59008862
3,0,59008863
3,0,59008864
3,0,59008865
3,0,59008866
3,0,59008867
3,0,59008868
3,0,59008869
3,0,59008870
3,0,59008871
3,1,59008872
3,0,59008873
3,1,59008874
3,0,59008875
3,0,59008876
3,0,59008877
3,1,59008878
3,0,59008879
3,1,59008880
3,0,59008881
3,0,59008882
3,1,59008883
3,0,59008884
3,0,59008885
3,0,59008886
3,0,59008887
3,1,59008888
3,0,59008889
3,0,59008890
3,0,59008891
3,0,59008892
3,1,59008893
3,1,59008894
3,0,59008895
3,0,59008896
3,0,59008897
3,0,59008898
3,0,59008899
3,0,59008900
3,0,59008901
3,0,59008902
3,0,59008903
3,0,59008904
3,0,59008905
3,0,59008906
3,0,59008907
3,1,59008908
3,0,59008909
3,0,59008910
3,0,59008911
3,0,59008912
3,0,59008913
3,0,59008914
3,0,59008915
3,0,59008916
3,0,59008917
3,0,59008918
3,0,59008919
3,0,59008920
3,0,59008921
3,0,59008922
3,0,59008923
3,0,59008924
3,1,59008925
3,0,59008926
3,1,59008927
3,1,59008928
3,0,59008929
3,0,59008930
3,0,59008931
3,0,59008932
3,1,59008933
3,0,59008934
3,1,59008935
3,1,59008936
3,0,59008937
3,0,59008938
3,0,59008939
3,0,59008940
3,0,59008941
3,1,59008942
3,0,59008943
3,0,59008944
3,0,59008945
3,1,59008946
3,0,59008947
3,0,59008948
3,0,59008949
3,1,59008950
3,0,59008951
3,1,59008952
3,0,59008953
3,0,59008954
3,0,59008955
3,0,59008956
3,0,59008957
3,0,59008958
3,1,59008959
3,0,59008960
3,0,59008961
3,0,59008962
3,0,59008963
3,1,59008964
3,0,59008965
3,0,59008966
3,0,59008967
3,0,59008968
3,0,59008969
3,0,59008970
3,0,59008971
3,0,59008972
3,0,59008973
3,0,59008974
3,0,59008975
3,0,59008976
3,0,59008977
3,1,59008978
3,0,59008979
3,1,59008980
3,0,59008981
3,0,59008982
3,0,59008983
3,0,59008984
3,0,59008985
3,0,59008986
3,0,59008987
3,1,59008988
3,0,59008989
3,0,59008990
3,0,59008991
3,0,59008992
3,1,59008993
3,0,59008994
3,0,59008995
3,0,59008996
3,1,59008997
3,0,59008998
3,0,59008999
3,0,59009000
3,0,59009001
3,0,59009002
3,1,59009003
3,0,59009004
3,0,59009005
3,0,59009006
3,0,59009007
3,0,59009008
3,0,59009009
3,0,59009010
3,0,59009011
3,0,59009012
3,0,59009013
3,0,59009014
3,0,59009015
3,0,59009016
3,0,59009017
3,0,59009018
3,0,59009019
3,0,59009020
3,0,59009021
3,0,59009022
3,0,59009023
3,0,59009024
3,1,59009025
3,1,59009026
3,0,59009027
3,0,59009028
3,1,59009029
3,0,59009030
3,1,59009031
3,1,59009032
3,0,59009033
3,1,59009034
3,1,59009035
3,0,59009036
3,0,59009037
3,0,59009038
3,0,59009039
3,1,59009040
3,1,59009041
3,0,59009042
3,0,59009043
3,0,59009044
3,1,59009045
3,1,59009046
3,0,59009047
3,1,59009048
3,0,59009049
3,0,59009050
3,0,59009051
3,0,59009052
3,0,59009053
3,1,59009054
3,0,59009055
3,1,59009056
3,0,59009057
3,0,59009058
3,1,59009059
3,0,59009060
3,0,59009061
3,0,59009062
3,0,59009063
3,0,59009064
3,0,59009065
3,0,59009066
3,0,59009067
3,1,59009068
3,0,59009069
3,0,59009070
3,1,59009071
3,1,59009072
3,0,59009073
3,1,59009074
3,0,59009075
3,1,59009076
3,0,59009077
3,1,59009078
3,0,59009079
3,0,59009080
3,1,59009081
3,0,59009082
3,0,59009083
3,0,59009084
3,0,59009085
3,0,59009086
3,1,59009087
3,0,59009088
3,0,59009089
3,0,59009090
3,0,59009091
3,0,59009092
3,0,59009093
3,0,59009094
3,0,59009095
3,0,59009096
3,1,59009097
3,0,59009098
3,0,59009099
3,0,59009100
3,0,59009101
3,1,59009102
3,0,59009103
3,0,59009104
3,0,59009105
3,0,59009106
3,1,59009107
3,0,59009108
3,0,59009109
3,0,59009110
3,0,59009111
